date,client,channel,campaign_name,spend,impressions,clicks,conversions,conversion_value
2026-06-02,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,16.82,499,2,0,0.0
2026-06-03,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,18.64,412,6,0,0.0
2026-06-04,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,16.3,376,1,0,0.0
2026-06-05,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,3.06,101,1,0,0.0
2026-06-06,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,3.92,95,0,0,0.0
2026-06-07,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,16.17,562,0,0,0.0
2026-06-08,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,14.68,316,3,0,0.0
2026-06-09,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,16.53,507,3,0,0.0
2026-06-10,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,16.43,529,4,0,0.0
2026-06-11,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,15.87,356,1,0,0.0
2026-06-12,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,4.06,108,0,0,0.0
2026-06-13,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,4.24,81,0,0,0.0
2026-06-14,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,15.26,500,3,0,0.0
2026-06-15,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,14.44,381,4,1,47.68
2026-06-16,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,18.49,437,3,0,0.0
2026-06-17,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,18.41,438,1,0,0.0
2026-06-18,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,16.21,432,1,0,0.0
2026-06-19,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,3.91,100,1,0,0.0
2026-06-20,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,3.76,100,1,0,0.0
2026-06-21,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,14.45,424,1,0,0.0
2026-06-22,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,14.68,343,2,0,0.0
2026-06-23,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,12.41,353,4,0,0.0
2026-06-24,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,14.39,328,1,0,0.0
2026-06-25,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,16.98,507,3,0,0.0
2026-06-26,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,3.69,122,1,0,0.0
2026-06-27,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,4.71,132,0,0,0.0
2026-06-28,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,16.84,368,4,0,0.0
2026-06-29,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,9.53,279,1,0,0.0
2026-06-30,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,14.83,405,4,0,0.0
2026-07-01,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,15.84,427,1,0,0.0
2026-07-02,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,15.56,505,0,0,0.0
2026-07-03,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,3.55,75,0,0,0.0
2026-07-04,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,4.71,109,0,0,0.0
2026-07-05,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,14.03,323,3,0,0.0
2026-07-06,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,18.15,397,2,0,0.0
2026-07-07,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,17.84,562,5,0,0.0
2026-07-08,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,15.14,390,6,0,0.0
2026-07-09,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,11.78,306,0,0,0.0
2026-07-10,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,3.32,76,0,0,0.0
2026-07-11,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,3.48,96,1,0,0.0
2026-07-12,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,16.41,470,3,0,0.0
2026-07-13,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,15.67,489,8,0,0.0
2026-07-14,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,23.44,494,3,0,0.0
2026-07-15,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,17.49,436,3,0,0.0
2026-07-16,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,14.69,350,0,0,0.0
2026-07-17,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,4.21,129,1,0,0.0
2026-07-18,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,4.08,114,1,0,0.0
2026-07-19,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,18.13,465,2,0,0.0
2026-07-20,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,13.51,280,4,0,0.0
2026-07-21,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,17.83,367,4,0,0.0
2026-07-22,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,13.85,400,3,0,0.0
2026-07-23,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,15.02,350,0,0,0.0
2026-07-24,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,3.31,84,2,0,0.0
2026-07-25,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,4.21,123,1,1,31.34
2026-07-26,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,14.03,376,3,0,0.0
2026-07-27,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,14.64,349,1,0,0.0
2026-07-28,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,15.04,324,2,0,0.0
2026-07-29,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,13.27,413,4,0,0.0
2026-07-30,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,10.02,204,0,0,0.0
2025-01-31,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,9.72,315,1,0,0.0
2025-02-01,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,5.56,189,2,0,0.0
2025-02-02,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,24.49,645,7,0,0.0
2025-02-03,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,24.57,672,7,0,0.0
2025-02-04,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,26.56,815,3,0,0.0
2025-02-05,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,24.39,552,1,0,0.0
2025-02-06,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,25.04,705,5,0,0.0
2025-02-07,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,5.12,181,0,0,0.0
2025-02-08,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,5.47,150,1,0,0.0
2025-02-09,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,26.53,670,6,0,0.0
2025-02-10,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,20.21,487,4,0,0.0
2025-02-11,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,27.3,568,5,0,0.0
2025-02-12,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,26.93,705,5,0,0.0
2025-02-13,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,20.83,557,5,1,23.89
2025-02-14,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,6.02,157,0,0,0.0
2025-02-15,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,5.15,165,0,0,0.0
2025-02-16,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,23.37,488,5,0,0.0
2025-02-17,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,22.93,571,5,0,0.0
2025-02-18,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,21.53,698,4,0,0.0
2025-02-19,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,23.81,581,4,0,0.0
2025-02-20,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,24.37,531,0,0,0.0
2025-02-21,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,7.23,225,1,0,0.0
2025-02-22,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,5.34,115,1,0,0.0
2025-02-23,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,30.45,930,10,0,0.0
2025-02-24,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,25.08,754,3,0,0.0
2025-02-25,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,26.69,928,2,0,0.0
2025-02-26,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,25.67,735,6,0,0.0
2025-02-27,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,23.71,560,2,0,0.0
2025-02-28,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,6.72,206,1,0,0.0
2025-03-01,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,6.89,175,1,0,0.0
2025-03-02,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,20.4,656,7,0,0.0
2025-03-03,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,22.87,634,1,0,0.0
2025-03-04,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,25.37,558,4,0,0.0
2025-03-05,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,21.24,591,3,0,0.0
2025-03-06,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,28.31,885,6,0,0.0
2025-03-07,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,6.45,137,0,0,0.0
2025-03-08,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,5.51,137,0,0,0.0
2025-03-09,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,28.03,798,7,0,0.0
2025-03-10,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,26.97,942,5,1,25.02
2025-03-11,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,22.19,535,2,0,0.0
2025-03-12,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,22.45,756,4,0,0.0
2025-03-13,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,26.24,597,7,0,0.0
2025-03-14,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,6.31,166,1,0,0.0
2025-03-15,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,5.49,160,1,0,0.0
2025-03-16,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,27.41,727,4,0,0.0
2025-03-17,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,23.03,735,3,0,0.0
2025-03-18,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,26.9,934,7,1,18.35
2025-03-19,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,25.35,651,2,0,0.0
2025-03-20,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,23.97,598,5,0,0.0
2025-03-21,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,8.55,179,2,0,0.0
2025-03-22,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,6.65,143,0,0,0.0
2025-03-23,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,25.58,795,1,0,0.0
2025-03-24,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,24.57,769,0,0,0.0
2025-03-25,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,28.47,615,7,0,0.0
2025-03-26,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,30.03,856,10,1,23.86
2025-03-27,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,13.91,458,8,0,0.0
2025-03-28,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,4.66,116,0,0,0.0
2025-03-29,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,4.83,94,0,0,0.0
2025-03-30,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q1,25.93,716,1,0,0.0
2025-03-31,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,20.75,727,5,0,0.0
2025-04-01,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,24.65,626,3,0,0.0
2025-04-02,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,27.19,998,5,0,0.0
2025-04-03,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,26.43,613,3,0,0.0
2025-04-04,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,8.08,212,3,0,0.0
2025-04-05,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,6.95,155,0,0,0.0
2025-04-06,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,20.8,590,2,0,0.0
2025-04-07,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,24.18,564,5,0,0.0
2025-04-08,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,24.53,646,4,0,0.0
2025-04-09,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,24.9,783,0,0,0.0
2025-04-10,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,25.17,827,2,0,0.0
2025-04-11,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,4.86,109,0,0,0.0
2025-04-12,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,4.41,159,4,0,0.0
2025-04-13,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,28.36,918,3,0,0.0
2025-04-14,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,21.34,519,7,0,0.0
2025-04-15,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,32.03,694,5,0,0.0
2025-04-16,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,26.39,755,11,1,29.64
2025-04-17,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,18.68,406,3,0,0.0
2025-04-18,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,7.25,163,1,0,0.0
2025-04-19,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,6.67,161,1,0,0.0
2025-04-20,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,32.53,1021,11,0,0.0
2025-04-21,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,19.29,417,3,0,0.0
2025-04-22,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,25.49,661,4,0,0.0
2025-04-23,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,25.14,882,8,0,0.0
2025-04-24,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,22.24,472,5,0,0.0
2025-04-25,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,6.97,196,2,0,0.0
2025-04-26,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,7.91,215,1,1,29.9
2025-04-27,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,22.15,561,3,0,0.0
2025-04-28,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,25.81,662,2,0,0.0
2025-04-29,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,23.98,558,1,0,0.0
2025-04-30,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,23.3,744,2,0,0.0
2025-05-01,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,26.34,689,4,0,0.0
2025-05-02,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,7.02,184,0,0,0.0
2025-05-03,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,6.69,169,0,0,0.0
2025-05-04,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,19.95,600,4,1,16.63
2025-05-05,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,29.85,603,6,0,0.0
2025-05-06,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,25.6,610,4,0,0.0
2025-05-07,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,24.34,777,2,0,0.0
2025-05-08,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,22.86,736,4,0,0.0
2025-05-09,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,6.21,224,2,0,0.0
2025-05-10,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,5.12,137,0,0,0.0
2025-05-11,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,25.59,884,4,0,0.0
2025-05-12,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,24.07,600,11,0,0.0
2025-05-13,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,28.78,666,1,0,0.0
2025-05-14,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,23.81,571,6,0,0.0
2025-05-15,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,23.05,515,2,0,0.0
2025-05-16,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,7.26,199,1,0,0.0
2025-05-17,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,6.01,177,1,0,0.0
2025-05-18,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,23.96,601,3,0,0.0
2025-05-19,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,23.53,485,0,0,0.0
2025-05-20,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,24.22,876,4,0,0.0
2025-05-21,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,27.43,996,10,0,0.0
2025-05-22,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,28.69,948,5,0,0.0
2025-05-23,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,4.96,105,2,0,0.0
2025-05-24,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,5.89,148,2,0,0.0
2025-05-25,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,30.52,719,7,1,33.83
2025-05-26,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,30.74,939,5,0,0.0
2025-05-27,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,23.9,673,6,0,0.0
2025-05-28,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,18.26,563,4,0,0.0
2025-05-29,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,26.09,569,4,0,0.0
2025-05-30,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,7.83,184,0,0,0.0
2025-05-31,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,5.68,140,0,0,0.0
2025-06-01,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,24.38,763,3,1,26.94
2025-06-02,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,21.44,633,5,0,0.0
2025-06-03,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,25.29,791,1,0,0.0
2025-06-04,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,20.01,408,2,0,0.0
2025-06-05,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,26.26,554,3,0,0.0
2025-06-06,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,7.37,219,1,0,0.0
2025-06-07,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,7.06,175,0,0,0.0
2025-06-08,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,26.17,660,1,0,0.0
2025-06-09,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,19.85,608,3,0,0.0
2025-06-10,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,23.04,620,1,0,0.0
2025-06-11,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,25.54,847,9,0,0.0
2025-06-12,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,24.6,791,6,0,0.0
2025-06-13,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,5.87,184,1,0,0.0
2025-06-14,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,5.3,152,1,0,0.0
2025-06-15,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,31.96,1090,11,1,36.77
2025-06-16,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,24.49,640,4,0,0.0
2025-06-17,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,22.01,657,2,0,0.0
2025-06-18,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,21.56,586,6,0,0.0
2025-06-19,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,22.19,537,1,0,0.0
2025-06-20,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,6.77,194,2,0,0.0
2025-06-21,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,5.17,143,1,0,0.0
2025-06-22,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,25.56,798,1,0,0.0
2025-06-23,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,23.49,752,3,0,0.0
2025-06-24,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,25.0,774,4,0,0.0
2025-06-25,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,25.7,548,5,0,0.0
2025-06-26,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,23.57,656,3,0,0.0
2025-06-27,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,7.02,168,0,0,0.0
2025-06-28,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,6.23,204,2,0,0.0
2025-06-29,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q2,24.24,683,2,0,0.0
2025-06-30,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,18.81,417,2,0,0.0
2025-07-01,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,21.37,506,4,0,0.0
2025-07-02,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,28.96,815,3,0,0.0
2025-07-03,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,24.93,756,6,0,0.0
2025-07-04,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,6.79,212,1,0,0.0
2025-07-05,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,4.64,132,0,0,0.0
2025-07-06,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,31.45,803,4,0,0.0
2025-07-07,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,32.32,901,2,0,0.0
2025-07-08,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,25.09,660,0,0,0.0
2025-07-09,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,26.37,946,6,1,35.66
2025-07-10,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,30.34,837,5,0,0.0
2025-07-11,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,8.71,188,0,0,0.0
2025-07-12,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,6.1,162,1,0,0.0
2025-07-13,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,28.55,976,11,0,0.0
2025-07-14,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,25.81,585,2,0,0.0
2025-07-15,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,25.55,574,4,0,0.0
2025-07-16,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,23.95,465,8,0,0.0
2025-07-17,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,24.31,537,1,0,0.0
2025-07-18,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,5.85,134,1,0,0.0
2025-07-19,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,6.77,187,4,0,0.0
2025-07-20,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,25.72,588,3,0,0.0
2025-07-21,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,27.17,578,2,0,0.0
2025-07-22,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,21.4,607,2,0,0.0
2025-07-23,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,30.16,964,5,0,0.0
2025-07-24,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,25.74,552,5,0,0.0
2025-07-25,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,7.11,232,3,0,0.0
2025-07-26,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,6.49,197,3,0,0.0
2025-07-27,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,27.41,575,5,0,0.0
2025-07-28,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,24.09,861,5,0,0.0
2025-07-29,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,18.31,413,2,0,0.0
2025-07-30,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,23.57,592,3,0,0.0
2025-07-31,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,22.82,669,3,0,0.0
2025-08-01,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,5.66,222,4,0,0.0
2025-08-02,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,7.22,185,2,0,0.0
2025-08-03,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,20.19,504,2,0,0.0
2025-08-04,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,26.6,612,5,0,0.0
2025-08-05,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,25.09,809,5,0,0.0
2025-08-06,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,21.9,570,4,0,0.0
2025-08-07,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,23.02,501,0,0,0.0
2025-08-08,Nordfit Equipment,LinkedIn Ads,es-sponsored-wholesale-q3,4.95,163,0,0,0.0
