date,client,channel,campaign_name,spend,impressions,clicks,conversions,conversion_value
2026-03-28,Nordfit Equipment,Google Ads,es-shopping-generic-q1,106.23,11856,552,26,1463.61
2026-03-29,Nordfit Equipment,Google Ads,es-search-brand-q1,124.65,14850,654,29,1982.79
2026-03-29,Nordfit Equipment,Google Ads,es-shopping-generic-q1,166.2,19925,832,39,2331.14
2026-03-30,Nordfit Equipment,Google Ads,es-search-brand-q1,118.54,9383,378,11,462.52
2026-03-30,Nordfit Equipment,Google Ads,es-shopping-generic-q1,158.05,12705,483,14,700.4
2026-03-31,Nordfit Equipment,Google Ads,es-search-brand-q1,111.49,11836,377,16,1423.07
2026-03-31,Nordfit Equipment,Google Ads,es-shopping-generic-q1,148.65,15695,478,16,980.71
2026-04-01,Nordfit Equipment,Google Ads,es-search-brand-q2,80.94,6895,291,8,511.39
2026-04-01,Nordfit Equipment,Google Ads,es-shopping-generic-q2,107.93,9108,358,5,310.22
2026-04-02,Nordfit Equipment,Google Ads,es-search-brand-q2,125.62,10546,590,22,1988.97
2026-04-02,Nordfit Equipment,Google Ads,es-shopping-generic-q2,167.5,14095,699,35,3862.99
2026-04-03,Nordfit Equipment,Google Ads,es-search-brand-q2,119.1,10286,550,11,876.95
2026-04-03,Nordfit Equipment,Google Ads,es-shopping-generic-q2,158.8,13810,685,13,962.86
2026-04-04,Nordfit Equipment,Google Ads,es-search-brand-q2,80.76,11298,424,13,915.99
2026-04-04,Nordfit Equipment,Google Ads,es-shopping-generic-q2,107.68,14988,508,21,1442.3
2026-04-05,Nordfit Equipment,Google Ads,es-search-brand-q2,82.54,9177,401,15,
2026-04-05,Nordfit Equipment,Google Ads,es-shopping-generic-q2,110.05,12480,561,13,953.51
2026-04-06,Nordfit Equipment,Google Ads,es-search-brand-q2,104.38,11253,402,15,1466.41
2026-04-06,Nordfit Equipment,Google Ads,es-shopping-generic-q2,139.18,15152,563,30,1756.32
2026-04-07,Nordfit Equipment,Google Ads,es-search-brand-q2,81.22,6072,269,11,758.41
2026-04-07,Nordfit Equipment,Google Ads,es-shopping-generic-q2,108.3,8145,321,16,542.02
2026-04-08,Nordfit Equipment,Google Ads,es-search-brand-q2,93.0,8046,364,14,1064.98
2026-04-08,Nordfit Equipment,Google Ads,es-shopping-generic-q2,124.0,10824,529,28,1773.07
2026-04-09,Nordfit Equipment,Google Ads,es-search-brand-q2,103.25,10076,570,21,878.96
2026-04-09,Nordfit Equipment,Google Ads,es-shopping-generic-q2,137.67,13405,787,31,2364.99
2026-04-10,Nordfit Equipment,Google Ads,es-search-brand-q2,80.2,9165,434,17,1104.48
2026-04-10,Nordfit Equipment,Google Ads,es-shopping-generic-q2,106.94,12276,530,23,1458.27
2026-04-11,Nordfit Equipment,Google Ads,es-search-brand-q2,73.9,8728,553,24,964.18
2026-04-11,Nordfit Equipment,Google Ads,es-shopping-generic-q2,98.54,11756,690,24,1474.29
2026-04-12,Nordfit Equipment,Google Ads,es-search-brand-q2,132.23,15870,876,26,3023.6
2026-04-12,Nordfit Equipment,Google Ads,es-shopping-generic-q2,176.3,21063,1141,37,3670.61
2026-04-13,Nordfit Equipment,Google Ads,es-search-brand-q2,107.06,13641,590,30,2430.58
2026-04-13,Nordfit Equipment,Google Ads,es-shopping-generic-q2,142.74,18025,814,26,2373.35
2026-04-14,Nordfit Equipment,Google Ads,es-search-brand-q2,73.74,5878,308,9,834.49
2026-04-14,Nordfit Equipment,Google Ads,es-shopping-generic-q2,98.33,7695,426,15,1217.65
2026-04-15,Nordfit Equipment,Google Ads,es-search-brand-q2,83.81,9424,331,16,912.13
2026-04-15,Nordfit Equipment,Google Ads,es-shopping-generic-q2,111.74,12725,391,20,957.37
2026-04-16,Nordfit Equipment,Google Ads,es-search-brand-q2,108.48,8973,347,11,1031.76
2026-04-16,Nordfit Equipment,Google Ads,es-shopping-generic-q2,144.65,12068,474,25,1788.43
2026-04-17,Nordfit Equipment,Google Ads,es-search-brand-q2,83.23,7808,310,8,392.68
2026-04-17,Nordfit Equipment,Google Ads,es-shopping-generic-q2,110.97,10276,409,18,1040.0
2026-04-18,Nordfit Equipment,Google Ads,es-search-brand-q2,112.58,12365,569,22,2514.31
2026-04-18,Nordfit Equipment,Google Ads,es-shopping-generic-q2,150.11,16410,761,22,1805.7
2026-04-19,Nordfit Equipment,Google Ads,es-search-brand-q2,78.66,6831,304,13,1164.04
2026-04-19,Nordfit Equipment,Google Ads,es-shopping-generic-q2,104.88,9071,366,20,1686.62
2026-04-20,Nordfit Equipment,Google Ads,es-search-brand-q2,116.15,11257,382,11,904.88
2026-04-20,Nordfit Equipment,Google Ads,es-shopping-generic-q2,154.87,15204,527,25,1972.62
2026-04-21,Nordfit Equipment,Google Ads,es-search-brand-q2,107.96,13019,440,13,977.37
2026-04-21,Nordfit Equipment,Google Ads,es-shopping-generic-q2,143.94,16971,555,19,1350.06
2026-04-22,Nordfit Equipment,Google Ads,es-search-brand-q2,109.09,9458,556,26,1613.7
2026-04-22,Nordfit Equipment,Google Ads,es-shopping-generic-q2,145.45,12420,691,27,1710.42
2026-04-23,Nordfit Equipment,Google Ads,es-search-brand-q2,94.53,7515,311,13,1083.16
2026-04-23,Nordfit Equipment,Google Ads,es-shopping-generic-q2,126.05,10016,373,15,1243.54
2026-04-24,Nordfit Equipment,Google Ads,es-search-brand-q2,76.76,9600,404,7,590.2
2026-04-24,Nordfit Equipment,Google Ads,es-shopping-generic-q2,102.34,13193,549,21,1160.64
2026-04-25,Nordfit Equipment,Google Ads,es-search-brand-q2,78.02,10677,399,11,942.52
2026-04-25,Nordfit Equipment,Google Ads,es-shopping-generic-q2,104.03,14259,530,21,1102.16
2026-04-26,Nordfit Equipment,Google Ads,es-search-brand-q2,93.55,9937,429,14,959.5
2026-04-26,Nordfit Equipment,Google Ads,es-shopping-generic-q2,124.74,13251,560,26,1316.39
2026-04-27,Nordfit Equipment,Google Ads,es-search-brand-q2,89.26,6964,263,11,777.96
2026-04-27,Nordfit Equipment,Google Ads,es-shopping-generic-q2,119.02,9367,346,20,1936.61
2026-04-28,Nordfit Equipment,Google Ads,es-search-brand-q2,116.65,15794,880,52,3336.27
2026-04-28,Nordfit Equipment,Google Ads,es-shopping-generic-q2,155.53,20976,1187,44,2038.73
2026-04-29,Nordfit Equipment,Google Ads,es-search-brand-q2,98.21,7185,376,17,1197.41
2026-04-29,Nordfit Equipment,Google Ads,es-shopping-generic-q2,130.95,9647,497,31,2093.72
2026-04-30,Nordfit Equipment,Google Ads,es-search-brand-q2,107.75,7899,432,8,490.1
2026-04-30,Nordfit Equipment,Google Ads,es-shopping-generic-q2,143.67,10509,589,10,586.07
2026-05-01,Nordfit Equipment,Google Ads,es-search-brand-q2,103.05,8458,505,9,517.86
2026-05-01,Nordfit Equipment,Google Ads,es-shopping-generic-q2,137.4,11058,619,10,527.5
2026-05-02,Nordfit Equipment,Google Ads,es-search-brand-q2,105.85,9750,559,20,1028.69
2026-05-02,Nordfit Equipment,Google Ads,es-shopping-generic-q2,141.13,13249,774,22,1878.09
2026-05-03,Nordfit Equipment,Google Ads,es-search-brand-q2,121.86,9427,331,7,419.07
2026-05-03,Nordfit Equipment,Google Ads,es-shopping-generic-q2,162.48,12748,461,17,918.45
2026-05-04,Nordfit Equipment,Google Ads,es-search-brand-q2,83.6,8593,434,6,354.03
2026-05-04,Nordfit Equipment,Google Ads,es-shopping-generic-q2,111.47,11355,573,10,639.23
2026-05-05,Nordfit Equipment,Google Ads,es-search-brand-q2,108.38,8996,354,22,1933.29
2026-05-05,Nordfit Equipment,Google Ads,es-shopping-generic-q2,144.5,11696,417,18,1765.44
2026-05-06,Nordfit Equipment,Google Ads,es-search-brand-q2,78.5,5758,320,14,588.02
2026-05-06,Nordfit Equipment,Google Ads,es-shopping-generic-q2,104.67,7960,459,29,1969.4
2026-05-07,Nordfit Equipment,Google Ads,es-search-brand-q2,86.16,6346,236,11,1036.68
2026-05-07,Nordfit Equipment,Google Ads,es-shopping-generic-q2,114.89,8511,337,13,852.4
2026-05-08,Nordfit Equipment,Google Ads,es-search-brand-q2,83.71,6886,366,17,1605.94
2026-05-08,Nordfit Equipment,Google Ads,es-shopping-generic-q2,111.61,9035,474,17,1321.84
2026-05-09,Nordfit Equipment,Google Ads,es-search-brand-q2,86.34,11354,662,17,1039.04
2026-05-09,Nordfit Equipment,Google Ads,es-shopping-generic-q2,115.11,14948,827,22,1418.52
2026-05-09,Nordfit Equipment,Google Ads,es-search-brand-q2,86.34,11354,662,17,1039.04
2026-05-09,Nordfit Equipment,Google Ads,es-shopping-generic-q2,115.11,14948,827,22,1418.52
2026-05-10,Nordfit Equipment,Google Ads,es-search-brand-q2,127.78,9605,509,18,1434.65
2026-05-10,Nordfit Equipment,Google Ads,es-shopping-generic-q2,170.37,12609,692,24,1491.82
2026-05-10,Nordfit Equipment,Google Ads,es-search-brand-q2,127.78,9605,509,18,1434.65
2026-05-10,Nordfit Equipment,Google Ads,es-shopping-generic-q2,170.37,12609,692,24,1491.82
2026-05-11,Nordfit Equipment,Google Ads,es-search-brand-q2,118.61,13290,403,16,925.68
2026-05-11,Nordfit Equipment,Google Ads,es-shopping-generic-q2,158.14,17940,562,31,2447.92
2026-05-11,Nordfit Equipment,Google Ads,es-search-brand-q2,118.61,13290,403,16,925.68
2026-05-11,Nordfit Equipment,Google Ads,es-shopping-generic-q2,158.14,17940,562,31,2447.92
2026-05-12,Nordfit Equipment,Google Ads,es-search-brand-q2,108.41,7859,242,8,676.8
2026-05-12,Nordfit Equipment,Google Ads,es-shopping-generic-q2,144.54,10773,351,7,509.08
2026-05-12,Nordfit Equipment,Google Ads,es-search-brand-q2,108.41,7859,242,8,676.8
2026-05-12,Nordfit Equipment,Google Ads,es-shopping-generic-q2,144.54,10773,351,7,509.08
2026-05-13,Nordfit Equipment,Google Ads,es-search-brand-q2,110.37,9783,477,20,1693.1
2026-05-13,Nordfit Equipment,Google Ads,es-shopping-generic-q2,147.16,12749,643,23,875.31
2026-05-13,Nordfit Equipment,Google Ads,es-search-brand-q2,110.37,9783,477,20,1693.1
2026-05-13,Nordfit Equipment,Google Ads,es-shopping-generic-q2,147.16,12749,643,23,875.31
2026-05-14,Nordfit Equipment,Google Ads,es-search-brand-q2,89.9,6803,264,14,854.83
2026-05-14,Nordfit Equipment,Google Ads,es-shopping-generic-q2,119.87,9121,455,24,1523.9
2026-05-14,Nordfit Equipment,Google Ads,es-search-brand-q2,89.9,6803,264,14,854.83
2026-05-14,Nordfit Equipment,Google Ads,es-shopping-generic-q2,119.87,9121,455,24,1523.9
2026-05-15,Nordfit Equipment,Google Ads,es-search-brand-q2,94.58,12983,767,25,2313.59
2026-05-15,Nordfit Equipment,Google Ads,es-shopping-generic-q2,126.11,17235,1053,44,3640.0
2026-05-15,Nordfit Equipment,Google Ads,es-search-brand-q2,94.58,12983,767,25,2313.59
2026-05-15,Nordfit Equipment,Google Ads,es-shopping-generic-q2,126.11,17235,1053,44,3640.0
2026-05-16,Nordfit Equipment,Google Ads,es-search-brand-q2,132.46,10821,404,18,1552.29
2026-05-16,Nordfit Equipment,Google Ads,es-shopping-generic-q2,176.61,14152,563,19,1280.24
2026-05-16,Nordfit Equipment,Google Ads,es-search-brand-q2,132.46,10821,404,18,1552.29
2026-05-16,Nordfit Equipment,Google Ads,es-shopping-generic-q2,176.61,14152,563,19,1280.24
2026-05-17,Nordfit Equipment,Google Ads,es-search-brand-q2,92.83,7398,398,9,589.73
2026-05-17,Nordfit Equipment,Google Ads,es-shopping-generic-q2,123.77,9670,527,13,911.35
2026-05-17,Nordfit Equipment,Google Ads,es-search-brand-q2,92.83,7398,398,9,589.73
2026-05-17,Nordfit Equipment,Google Ads,es-shopping-generic-q2,123.77,9670,527,13,911.35
2026-05-18,Nordfit Equipment,Google Ads,es-search-brand-q2,102.25,10932,318,10,582.21
2026-05-18,Nordfit Equipment,Google Ads,es-shopping-generic-q2,136.33,14792,455,8,713.48
2026-05-18,Nordfit Equipment,Google Ads,es-search-brand-q2,102.25,10932,318,10,582.21
2026-05-18,Nordfit Equipment,Google Ads,es-shopping-generic-q2,136.33,14792,455,8,713.48
2026-05-19,Nordfit Equipment,Google Ads,es-search-brand-q2,101.53,10015,427,14,1410.03
2026-05-19,Nordfit Equipment,Google Ads,es-shopping-generic-q2,135.37,13181,532,15,1335.16
2026-05-20,Nordfit Equipment,Google Ads,es-search-brand-q2,66.7,8807,413,7,349.03
2026-05-20,Nordfit Equipment,Google Ads,es-shopping-generic-q2,88.93,11689,583,14,763.4
2026-05-21,Nordfit Equipment,Google Ads,es-search-brand-q2,107.39,9088,314,10,900.5
2026-05-21,Nordfit Equipment,Google Ads,es-shopping-generic-q2,143.19,11907,420,26,1437.9
2026-05-22,Nordfit Equipment,Google Ads,es-search-brand-q2,93.82,6729,277,10,832.5
2026-05-22,Nordfit Equipment,Google Ads,es-shopping-generic-q2,125.09,9195,382,7,654.28
2026-05-23,Nordfit Equipment,Google Ads,es-search-brand-q2,76.26,8770,286,20,1134.29
2026-05-23,Nordfit Equipment,Google Ads,es-shopping-generic-q2,101.68,11652,369,14,1070.68
2026-05-24,Nordfit Equipment,Google Ads,es-search-brand-q2,109.88,13169,482,15,1044.59
2026-05-24,Nordfit Equipment,Google Ads,es-shopping-generic-q2,146.51,17373,605,14,1079.6
2026-05-25,Nordfit Equipment,Google Ads,es-search-brand-q2,126.48,13490,562,25,2089.2
2026-05-25,Nordfit Equipment,Google Ads,es-shopping-generic-q2,168.64,18168,724,34,3425.91
2026-05-26,Nordfit Equipment,Google Ads,es-search-brand-q2,106.35,11047,376,18,987.01
2026-05-26,Nordfit Equipment,Google Ads,es-shopping-generic-q2,141.79,14646,539,20,1929.69
2026-05-27,Nordfit Equipment,Google Ads,es-search-brand-q2,102.14,8905,268,12,969.89
2026-05-27,Nordfit Equipment,Google Ads,es-shopping-generic-q2,136.18,12003,397,12,771.22
2026-05-28,Nordfit Equipment,Google Ads,es-search-brand-q2,87.48,7992,470,12,979.62
2026-05-28,Nordfit Equipment,Google Ads,es-shopping-generic-q2,116.64,10729,604,18,1304.41
2026-05-29,Nordfit Equipment,Google Ads,es-search-brand-q2,100.87,13436,777,20,1571.89
2026-05-29,Nordfit Equipment,Google Ads,es-shopping-generic-q2,134.5,17870,1026,20,1566.88
2026-05-30,Nordfit Equipment,Google Ads,es-search-brand-q2,93.35,10254,360,21,2301.31
2026-05-30,Nordfit Equipment,Google Ads,es-shopping-generic-q2,124.46,13344,490,30,3455.02
2026-05-31,Nordfit Equipment,Google Ads,es-search-brand-q2,99.9,8638,423,4,356.42
2026-05-31,Nordfit Equipment,Google Ads,es-shopping-generic-q2,133.2,11536,512,16,1223.29
2026-06-01,Nordfit Equipment,Google Ads,es-search-brand-q2,93.89,8498,477,15,1763.61
2026-06-01,Nordfit Equipment,Google Ads,es-shopping-generic-q2,125.19,11498,613,16,1314.88
2026-06-02,Nordfit Equipment,Google Ads,es-search-brand-q2,104.17,8262,249,2,176.55
2026-06-02,Nordfit Equipment,Google Ads,es-shopping-generic-q2,138.89,11035,349,12,812.47
2026-06-03,Nordfit Equipment,Google Ads,es-search-brand-q2,78.64,8255,407,5,410.84
2026-06-03,Nordfit Equipment,Google Ads,es-shopping-generic-q2,104.86,11115,602,14,1437.59
2026-06-04,Nordfit Equipment,Google Ads,es-search-brand-q2,79.36,5855,278,7,420.87
2026-06-04,Nordfit Equipment,Google Ads,es-shopping-generic-q2,105.82,7666,374,17,740.13
2026-06-05,Nordfit Equipment,Google Ads,es-search-brand-q2,97.05,9262,301,11,536.01
2026-06-05,Nordfit Equipment,Google Ads,es-shopping-generic-q2,129.4,12264,445,21,2973.37
2026-06-06,Nordfit Equipment,Google Ads,es-search-brand-q2,87.3,6320,245,12,742.29
2026-06-06,Nordfit Equipment,Google Ads,es-shopping-generic-q2,116.41,8388,291,20,1928.4
2026-06-07,Nordfit Equipment,Google Ads,es-search-brand-q2,101.13,7769,433,10,667.79
2026-06-07,Nordfit Equipment,Google Ads,es-shopping-generic-q2,134.84,10377,607,13,1015.15
2026-06-08,Nordfit Equipment,Google Ads,es-search-brand-q2,104.35,12292,729,22,1337.97
2026-06-08,Nordfit Equipment,Google Ads,es-shopping-generic-q2,139.13,16442,1031,22,
2026-06-09,Nordfit Equipment,Google Ads,es-search-brand-q2,79.85,6655,296,15,
2026-06-09,Nordfit Equipment,Google Ads,es-shopping-generic-q2,106.46,8929,428,16,854.57
2026-06-10,Nordfit Equipment,Google Ads,es-search-brand-q2,79.55,6772,219,17,1383.38
2026-06-10,Nordfit Equipment,Google Ads,es-shopping-generic-q2,106.06,8883,272,13,882.36
2026-06-11,Nordfit Equipment,Google Ads,es-search-brand-q2,100.32,9975,532,17,1644.22
2026-06-11,Nordfit Equipment,Google Ads,es-shopping-generic-q2,133.75,13212,725,18,1208.57
2026-06-12,Nordfit Equipment,Google Ads,es-search-brand-q2,94.57,12654,673,26,935.24
2026-06-12,Nordfit Equipment,Google Ads,es-shopping-generic-q2,126.09,16916,917,39,2445.21
2026-06-13,Nordfit Equipment,Google Ads,es-search-brand-q2,115.73,11476,399,7,
2026-06-13,Nordfit Equipment,Google Ads,es-shopping-generic-q2,154.31,15286,531,10,575.62
2026-06-14,Nordfit Equipment,Google Ads,es-search-brand-q2,104.34,12630,539,19,1541.84
2026-06-14,Nordfit Equipment,Google Ads,es-shopping-generic-q2,139.11,17102,747,23,1361.96
2026-06-15,Nordfit Equipment,Google Ads,es-search-brand-q2,117.33,8513,274,12,866.44
2026-06-15,Nordfit Equipment,Google Ads,es-shopping-generic-q2,156.43,11369,355,8,462.37
2026-06-16,Nordfit Equipment,Google Ads,es-search-brand-q2,91.4,7442,386,15,1442.42
2026-06-16,Nordfit Equipment,Google Ads,es-shopping-generic-q2,121.87,9853,525,17,891.75
2026-06-17,Nordfit Equipment,Google Ads,es-search-brand-q2,107.75,10620,372,14,1195.97
2026-06-17,Nordfit Equipment,Google Ads,es-shopping-generic-q2,143.67,14076,462,13,804.99
2026-06-18,Nordfit Equipment,Google Ads,es-search-brand-q2,79.71,6357,252,9,620.44
2026-06-18,Nordfit Equipment,Google Ads,es-shopping-generic-q2,106.27,8369,290,13,883.4
2026-06-19,Nordfit Equipment,Google Ads,es-search-brand-q2,73.55,5429,187,5,335.96
2026-06-19,Nordfit Equipment,Google Ads,es-shopping-generic-q2,98.07,7417,271,12,1210.15
2026-06-20,Nordfit Equipment,Google Ads,es-search-brand-q2,94.63,10671,651,26,2152.21
2026-06-20,Nordfit Equipment,Google Ads,es-shopping-generic-q2,126.18,14456,885,34,1673.81
2026-06-21,Nordfit Equipment,Google Ads,es-search-brand-q2,95.87,7519,260,8,622.13
2026-06-21,Nordfit Equipment,Google Ads,es-shopping-generic-q2,127.82,9986,339,7,643.96
2026-06-22,Nordfit Equipment,Google Ads,es-search-brand-q2,87.08,9392,354,9,543.03
2026-06-22,Nordfit Equipment,Google Ads,es-shopping-generic-q2,116.11,12566,505,20,1645.16
2026-06-23,Nordfit Equipment,Google Ads,es-search-brand-q2,93.58,12274,399,22,1644.33
2026-06-23,Nordfit Equipment,Google Ads,es-shopping-generic-q2,124.78,16012,596,20,1922.12
2026-06-24,Nordfit Equipment,Google Ads,es-search-brand-q2,89.67,10758,542,23,2065.76
2026-06-24,Nordfit Equipment,Google Ads,es-shopping-generic-q2,119.56,14563,684,39,2491.2
2026-06-25,Nordfit Equipment,Google Ads,es-search-brand-q2,96.11,7743,430,10,785.65
2026-06-25,Nordfit Equipment,Google Ads,es-shopping-generic-q2,128.14,10168,576,13,858.07
2026-06-26,Nordfit Equipment,Google Ads,es-search-brand-q2,93.52,6956,343,22,1801.81
2026-06-26,Nordfit Equipment,Google Ads,es-shopping-generic-q2,124.69,9403,413,13,918.56
2026-06-27,Nordfit Equipment,Google Ads,es-search-brand-q2,99.56,8709,324,14,
2026-06-27,Nordfit Equipment,Google Ads,es-shopping-generic-q2,132.75,11403,417,22,1278.38
2026-06-28,Nordfit Equipment,Google Ads,es-search-brand-q2,103.2,13766,430,18,946.56
2026-06-28,Nordfit Equipment,Google Ads,es-shopping-generic-q2,137.6,18165,572,19,1020.57
2026-06-29,Nordfit Equipment,Google Ads,es-search-brand-q2,123.37,10815,427,6,481.63
2026-06-29,Nordfit Equipment,Google Ads,es-shopping-generic-q2,164.49,14585,513,6,358.29
2026-06-30,Nordfit Equipment,Google Ads,es-search-brand-q2,103.96,12910,668,10,644.65
2026-06-30,Nordfit Equipment,Google Ads,es-shopping-generic-q2,138.61,17235,962,17,864.51
2026-07-01,Nordfit Equipment,Google Ads,es-search-brand-q3,90.25,9735,429,25,1188.85
2026-07-01,Nordfit Equipment,Google Ads,es-shopping-generic-q3,120.34,12925,597,21,1064.8
2026-07-02,Nordfit Equipment,Google Ads,es-search-brand-q3,86.93,10388,447,14,1059.98
2026-07-02,Nordfit Equipment,Google Ads,es-shopping-generic-q3,115.91,14151,609,26,2242.32
2026-07-03,Nordfit Equipment,Google Ads,es-search-brand-q3,123.45,10370,550,26,2128.59
2026-07-03,Nordfit Equipment,Google Ads,es-shopping-generic-q3,164.59,14182,758,36,2597.72
2026-07-04,Nordfit Equipment,Google Ads,es-search-brand-q3,90.28,10450,573,21,1407.64
2026-07-04,Nordfit Equipment,Google Ads,es-shopping-generic-q3,120.38,13660,718,16,863.17
2026-07-05,Nordfit Equipment,Google Ads,es-search-brand-q3,95.47,8519,407,13,1359.56
2026-07-05,Nordfit Equipment,Google Ads,es-shopping-generic-q3,127.29,11300,519,16,921.35
2026-07-06,Nordfit Equipment,Google Ads,es-search-brand-q3,96.23,13596,450,4,328.95
2026-07-06,Nordfit Equipment,Google Ads,es-shopping-generic-q3,128.31,18120,556,8,444.87
2026-07-07,Nordfit Equipment,Google Ads,es-search-brand-q3,104.68,8221,495,17,
2026-07-07,Nordfit Equipment,Google Ads,es-shopping-generic-q3,139.58,11038,537,20,1453.86
2026-07-08,Nordfit Equipment,Google Ads,es-search-brand-q3,83.78,9276,484,7,613.2
2026-07-08,Nordfit Equipment,Google Ads,es-shopping-generic-q3,111.71,12336,642,15,1209.04
2026-07-09,Nordfit Equipment,Google Ads,es-search-brand-q3,81.65,6531,298,9,558.18
2026-07-09,Nordfit Equipment,Google Ads,es-shopping-generic-q3,108.87,8626,496,25,1129.7
2026-07-10,Nordfit Equipment,Google Ads,es-search-brand-q3,76.61,5747,219,15,898.92
2026-07-10,Nordfit Equipment,Google Ads,es-shopping-generic-q3,102.15,7460,286,14,865.36
2026-07-11,Nordfit Equipment,Google Ads,es-search-brand-q3,88.52,7040,314,11,680.19
2026-07-11,Nordfit Equipment,Google Ads,es-shopping-generic-q3,118.03,9249,376,16,1603.99
2026-07-12,Nordfit Equipment,Google Ads,es-search-brand-q3,107.53,12312,654,30,1877.47
2026-07-12,Nordfit Equipment,Google Ads,es-shopping-generic-q3,143.37,16346,858,45,3570.05
2026-07-13,Nordfit Equipment,Google Ads,es-search-brand-q3,92.28,9239,292,10,606.11
2026-07-13,Nordfit Equipment,Google Ads,es-shopping-generic-q3,123.05,12598,411,16,1298.4
2026-07-14,Nordfit Equipment,Google Ads,es-search-brand-q3,94.46,12852,501,8,549.57
2026-07-14,Nordfit Equipment,Google Ads,es-shopping-generic-q3,125.95,16969,682,12,1135.32
2026-07-15,Nordfit Equipment,Google Ads,es-search-brand-q3,68.29,4960,165,2,159.77
2026-07-15,Nordfit Equipment,Google Ads,es-shopping-generic-q3,91.06,6668,214,7,413.9
2026-07-16,Nordfit Equipment,Google Ads,es-search-brand-q3,102.27,9544,373,11,812.2
2026-07-16,Nordfit Equipment,Google Ads,es-shopping-generic-q3,136.37,12561,512,10,491.05
2026-07-17,Nordfit Equipment,Google Ads,es-search-brand-q3,94.4,8723,474,20,1120.46
2026-07-17,Nordfit Equipment,Google Ads,es-shopping-generic-q3,125.87,11488,706,30,1894.47
2026-07-18,Nordfit Equipment,Google Ads,es-search-brand-q3,92.38,7748,402,24,1562.39
2026-07-18,Nordfit Equipment,Google Ads,es-shopping-generic-q3,123.18,10237,542,17,1466.26
2026-07-19,Nordfit Equipment,Google Ads,es-search-brand-q3,91.57,7944,228,6,323.79
2026-07-19,Nordfit Equipment,Google Ads,es-shopping-generic-q3,122.09,10540,345,10,791.93
2026-07-20,Nordfit Equipment,Google Ads,es-search-brand-q3,86.74,9595,522,20,1044.18
2026-07-20,Nordfit Equipment,Google Ads,es-shopping-generic-q3,115.65,12624,695,32,1991.0
2026-07-21,Nordfit Equipment,Google Ads,es-search-brand-q3,130.36,10126,334,11,1003.0
2026-07-21,Nordfit Equipment,Google Ads,es-shopping-generic-q3,173.82,13838,452,14,1026.04
2026-07-22,Nordfit Equipment,Google Ads,es-search-brand-q3,97.15,7743,312,8,504.13
2026-07-22,Nordfit Equipment,Google Ads,es-shopping-generic-q3,129.53,10066,369,17,896.94
2026-07-23,Nordfit Equipment,Google Ads,es-search-brand-q3,111.03,15836,915,32,2821.29
2026-07-23,Nordfit Equipment,Google Ads,es-shopping-generic-q3,148.04,20958,1193,44,3392.37
2026-07-24,Nordfit Equipment,Google Ads,es-search-brand-q3,84.24,9879,379,11,298.37
2026-07-24,Nordfit Equipment,Google Ads,es-shopping-generic-q3,112.31,13401,562,12,786.06
2026-07-25,Nordfit Equipment,Google Ads,es-search-brand-q3,86.29,7637,267,8,384.92
2026-07-25,Nordfit Equipment,Google Ads,es-shopping-generic-q3,115.06,10100,351,11,839.68
2026-07-26,Nordfit Equipment,Google Ads,es-search-brand-q3,135.55,12187,723,15,886.35
2026-07-26,Nordfit Equipment,Google Ads,es-shopping-generic-q3,180.73,16315,963,21,1364.34
2026-07-27,Nordfit Equipment,Google Ads,es-search-brand-q3,101.99,8765,389,11,623.65
2026-07-27,Nordfit Equipment,Google Ads,es-shopping-generic-q3,135.99,11640,542,13,1170.25
2026-07-28,Nordfit Equipment,Google Ads,es-search-brand-q3,109.05,9664,500,11,638.99
2026-07-28,Nordfit Equipment,Google Ads,es-shopping-generic-q3,145.4,12857,656,31,1808.59
2026-07-29,Nordfit Equipment,Google Ads,es-search-brand-q3,84.66,8745,324,10,
2026-07-29,Nordfit Equipment,Google Ads,es-shopping-generic-q3,112.88,12095,436,11,683.78
2026-07-30,Nordfit Equipment,Google Ads,es-search-brand-q3,83.26,7798,489,20,1372.71
2026-07-30,Nordfit Equipment,Google Ads,es-shopping-generic-q3,111.01,10680,609,24,1911.37
2026-07-31,Nordfit Equipment,Google Ads,es-search-brand-q3,126.21,12088,696,16,988.49
2026-07-31,Nordfit Equipment,Google Ads,es-shopping-generic-q3,168.28,15814,959,21,1868.93
2025-02-01,Solmar Hotels,Google Ads,ES_Search_Brand_2025Q1,87.01,8493,462,17,5368.71
2025-02-01,Solmar Hotels,Google Ads,ES_Search_Generic_2025Q1,111.87,11151,640,27,5523.67
2025-02-02,Solmar Hotels,Google Ads,ES_Search_Brand_2025Q1,94.83,8382,468,11,3185.24
2025-02-02,Solmar Hotels,Google Ads,ES_Search_Generic_2025Q1,121.93,10622,582,13,2739.67
2025-02-03,Solmar Hotels,Google Ads,ES_Search_Brand_2025Q1,73.46,6331,282,14,3849.27
2025-02-03,Solmar Hotels,Google Ads,ES_Search_Generic_2025Q1,94.44,7994,348,12,4533.84
2025-02-04,Solmar Hotels,Google Ads,ES_Search_Brand_2025Q1,73.0,7122,352,8,1852.95
2025-02-04,Solmar Hotels,Google Ads,ES_Search_Generic_2025Q1,93.86,9029,437,12,3532.91
2025-02-05,Solmar Hotels,Google Ads,ES_Search_Brand_2025Q1,84.92,7341,345,8,1890.67
2025-02-05,Solmar Hotels,Google Ads,ES_Search_Generic_2025Q1,109.18,9450,430,14,4069.89
