deal_id,client,created_date,closed_date,stage,deal_value,source_campaign
DEAL-00565,Nordfit Equipment,2025-10-27,2025-11-05,Won,4798.63,es-social-retargeting-q2
DEAL-00566,Nordfit Equipment,2025-10-28,2025-12-21,Won,3360.74,es-search-brand-q3
DEAL-00567,Nordfit Equipment,2025-10-29,2025-11-03,Won,4454.52,
DEAL-00568,Nordfit Equipment,2025-11-01,,New,2656.45,es-sponsored-wholesale-q1
DEAL-00569,Nordfit Equipment,2025-11-02,,New,4263.74,ES-SEARCH-BRAND-Q3 (COPY)
DEAL-00570,Nordfit Equipment,2025-11-04,2025-11-16,Lost,475.79,
DEAL-00571,Nordfit Equipment,2025-11-04,,Qualified,3978.29,es-shopping-generic-q2
DEAL-00572,Nordfit Equipment,2025-11-07,,Qualified,788.55,es-search-brand-q3
DEAL-00573,Nordfit Equipment,2025-11-11,2025-12-17,Lost,960.06,
DEAL-00574,Nordfit Equipment,2025-11-11,2025-12-09,Lost,4531.5,
DEAL-00575,Nordfit Equipment,2025-11-12,,Qualified,3305.08,es-search-brand-q4
DEAL-00576,Nordfit Equipment,2025-11-15,2025-12-09,Won,2940.07,es-social-retargeting-q2
DEAL-00577,Nordfit Equipment,2025-11-17,2026-01-15,Lost,3146.67,-
DEAL-00578,Nordfit Equipment,2025-11-17,2026-01-09,Won,1487.06,
DEAL-00579,Nordfit Equipment,2025-11-18,2026-01-11,Won,3106.85,es-social-retargeting-q4
DEAL-00580,Nordfit Equipment,2025-11-19,2026-01-07,Won,331.97,es-search-brand-q2
DEAL-00581,Nordfit Equipment,2025-11-21,2025-12-18,Won,1896.08,TBD
DEAL-00582,Nordfit Equipment,2025-11-21,2025-11-27,Won,1737.16,es-shopping-generic-q4
DEAL-00583,Nordfit Equipment,2025-11-22,2025-12-13,Lost,3224.35,es-shopping-generic-q4
DEAL-00584,Nordfit Equipment,2025-11-23,2025-12-12,Won,4828.74,
DEAL-00585,Nordfit Equipment,2025-11-25,2025-12-20,Won,847.12,es-shopping-generic-q3
DEAL-00586,Nordfit Equipment,2025-11-26,2026-01-24,Won,3418.81,es-social-prospecting-q3
DEAL-00587,Nordfit Equipment,2025-11-28,,New,521.99,es shopping generic q1??
DEAL-00588,Nordfit Equipment,2025-11-28,2026-01-18,Won,4042.48,es-shopping-generic-q4
DEAL-00589,Nordfit Equipment,2025-11-29,2025-12-14,Lost,788.2,
DEAL-00590,Nordfit Equipment,2025-11-29,2026-01-20,Won,1789.16,es-social-retargeting-q4
DEAL-00591,Nordfit Equipment,2025-11-30,2026-01-13,Lost,4346.37,es-social-retargeting-q2
DEAL-00592,Nordfit Equipment,2025-11-30,,New,1929.48,
DEAL-00593,Nordfit Equipment,2025-11-30,2025-12-15,Won,2241.71,
DEAL-00594,Nordfit Equipment,2025-11-30,2026-01-21,Won,4890.11,es-shopping-generic-q3
DEAL-00595,Nordfit Equipment,2025-11-30,2026-01-27,Won,344.53,es-search-brand-q1
DEAL-00596,Nordfit Equipment,2025-12-01,2025-12-10,Won,1349.59,es-search-brand-q2
DEAL-00597,Nordfit Equipment,2025-12-01,2026-01-27,Won,4573.43,es-search
DEAL-00598,Nordfit Equipment,2025-12-02,,Qualified,767.18,es shopping generic q4??
DEAL-00599,Nordfit Equipment,2025-12-02,2026-01-09,Won,2961.7,
DEAL-00600,Nordfit Equipment,2025-12-02,2026-01-13,Won,3145.81,es-social-prospecting-q4
DEAL-00601,Nordfit Equipment,2025-12-03,,New,4094.62,es-shopping-blackfriday-q4
DEAL-00602,Nordfit Equipment,2025-12-04,2025-12-24,Won,2086.66,es-shopping-generic-q2
DEAL-00603,Nordfit Equipment,2025-12-05,2026-02-01,Won,1262.74,es-shopping-blackfriday-q4
DEAL-00604,Nordfit Equipment,2025-12-05,2026-01-23,Won,4886.54,es-social-retargeting-q1
DEAL-00605,Nordfit Equipment,2025-12-07,,New,2979.69,old campaign?
DEAL-00606,Nordfit Equipment,2025-12-08,2025-12-22,Won,1961.05,es-shopping-generic-q3
DEAL-00607,Nordfit Equipment,2025-12-10,2026-01-01,Lost,4640.4,es-social-blackfriday-q4
DEAL-00608,Nordfit Equipment,2025-12-11,,Qualified,2146.62,es-search-brand-q4
DEAL-00609,Nordfit Equipment,2025-12-14,2026-02-01,Lost,3961.9,google ad
DEAL-00610,Nordfit Equipment,2025-12-16,2025-12-30,Won,725.58,es-sponsored-wholesale-q2
DEAL-00611,Nordfit Equipment,2025-12-19,2025-12-31,Won,1199.98,
DEAL-00612,Nordfit Equipment,2025-12-20,2026-02-12,Won,4234.13,es-shopping-generic-q3
DEAL-00613,Nordfit Equipment,2025-12-21,,Qualified,4777.88,es-social-prospecting-q2
DEAL-00614,Nordfit Equipment,2025-12-21,2026-02-18,Won,905.15,es-shopping-generic-q3
DEAL-00615,Nordfit Equipment,2025-12-22,2026-01-07,Won,1194.75,es-social-retargeting-q1
DEAL-00616,Nordfit Equipment,2025-12-28,2026-01-08,Won,1458.49,
DEAL-00617,Nordfit Equipment,2025-12-31,2026-01-05,Lost,377.3,unknown source
DEAL-00618,Nordfit Equipment,2026-01-01,2026-01-25,Won,3229.86,es-shopping-generic-q3
DEAL-00619,Nordfit Equipment,2026-01-02,2026-01-14,Won,3234.92,
DEAL-00620,Nordfit Equipment,2026-01-02,2026-02-19,Won,4713.85,es-social-prospecting-q3
DEAL-00621,Nordfit Equipment,2026-01-02,2026-02-07,Won,1985.38,es-social-prospecting-q1
DEAL-00622,Nordfit Equipment,2026-01-03,2026-01-13,Lost,3654.97,es-sponsored-wholesale-q3
DEAL-00623,Nordfit Equipment,2026-01-04,,New,1742.39,es-social-prospecting-q1
DEAL-00624,Nordfit Equipment,2026-01-05,2026-02-05,Lost,2370.51,es-social-retargeting-q2
DEAL-00625,Nordfit Equipment,2026-01-06,,Qualified,3578.05,es-social-prospecting-q1
DEAL-00626,Nordfit Equipment,2026-01-06,,New,3184.6,es-social-prospecting-q4
DEAL-00627,Nordfit Equipment,2026-01-07,2026-03-04,Lost,4624.22,es-social-retargeting-q2
DEAL-00628,Nordfit Equipment,2026-01-08,,Qualified,2352.55,es-search-brand-q3
DEAL-00629,Nordfit Equipment,2026-01-09,2026-02-23,Lost,509.08,es-social-blackfriday-q4
DEAL-00630,Nordfit Equipment,2026-01-10,,New,4673.85,
DEAL-00631,Nordfit Equipment,2026-01-11,,Qualified,3153.82,es-sponsored-wholesale-q2
DEAL-00632,Nordfit Equipment,2026-01-12,2026-02-06,Lost,1198.31,es-social-prospecting-q3
DEAL-00633,Nordfit Equipment,2026-01-12,2026-02-09,Lost,1778.47,referral - ask client
DEAL-00634,Nordfit Equipment,2026-01-13,2026-01-19,Won,506.64,
DEAL-00635,Nordfit Equipment,2026-01-15,2026-03-15,Won,2868.75,es-social-prospecting-q2
DEAL-00636,Nordfit Equipment,2026-01-17,2026-03-12,Won,792.23,es-social-prospecting-q4
DEAL-00637,Nordfit Equipment,2026-01-17,,Qualified,811.8,es-social-prospecting-q3
DEAL-00638,Nordfit Equipment,2026-01-18,2026-02-15,Won,2575.57,
DEAL-00639,Nordfit Equipment,2026-01-20,,Qualified,2211.88,es-social-prospecting-q1
DEAL-00640,Nordfit Equipment,2026-01-22,2026-02-21,Won,1385.16,google ad
DEAL-00641,Nordfit Equipment,2026-01-24,,Qualified,3394.02,ORGANIC SEARCH (COPY)
DEAL-00642,Nordfit Equipment,2026-01-25,2026-02-23,Won,2118.55,
DEAL-00643,Nordfit Equipment,2026-01-27,,New,1667.43,
DEAL-00644,Nordfit Equipment,2026-01-29,,New,708.57,es-search-brand-q4
DEAL-00645,Nordfit Equipment,2026-01-31,2026-02-15,Won,2840.1,es-social-prospecting-q4
DEAL-00646,Nordfit Equipment,2026-02-01,2026-02-06,Won,2129.71,es-shopping-januarysale-q1
DEAL-00647,Nordfit Equipment,2026-02-01,2026-02-26,Won,4982.84,es-social-prospecting-q4
DEAL-00648,Nordfit Equipment,2026-02-03,2026-02-24,Won,2929.66,facebook
DEAL-00649,Nordfit Equipment,2026-02-04,2026-02-26,Won,3568.93,es shopping generic q4??
DEAL-00650,Nordfit Equipment,2026-02-06,2026-03-10,Lost,1500.01,facebook
DEAL-00651,Nordfit Equipment,2026-02-07,2026-03-12,Lost,3294.18,
DEAL-00652,Nordfit Equipment,2026-02-08,2026-04-02,Won,3617.51,es-shopping-b
DEAL-00653,Nordfit Equipment,2026-02-08,,New,2782.64,es-social-prospecting-q3
DEAL-00654,Nordfit Equipment,2026-02-10,2026-03-17,Won,3262.15,es-shopping-b
DEAL-00655,Nordfit Equipment,2026-02-11,2026-03-02,Won,2350.39,es-social-prospecting-q2
DEAL-00656,Nordfit Equipment,2026-02-14,,New,1244.48,
DEAL-00657,Nordfit Equipment,2026-02-17,2026-03-04,Won,2718.83,
DEAL-00658,Nordfit Equipment,2026-02-18,2026-03-08,Won,1154.25,es-social-retargeting-q2
DEAL-00659,Nordfit Equipment,2026-02-18,2026-03-05,Lost,1049.37,es-sponsored-wholesale-q4
DEAL-00660,Nordfit Equipment,2026-02-19,2026-03-02,Lost,304.15,es-shopping-generic-q4
DEAL-00661,Nordfit Equipment,2026-02-19,2026-04-14,Won,770.8,instagram dm
DEAL-00662,Nordfit Equipment,2026-02-20,,Qualified,4743.14,es-sponsored-wholesale-q1
DEAL-00663,Nordfit Equipment,2026-02-20,,Qualified,1773.22,ES-SPONSORED-WHOLESALE-Q2 (COPY)
DEAL-00664,Nordfit Equipment,2026-02-20,2026-03-15,Won,2959.63,es-social-blackfriday-q4
DEAL-00665,Nordfit Equipment,2026-02-23,2026-04-04,Lost,4137.89,
DEAL-00666,Nordfit Equipment,2026-02-23,2026-03-18,Won,1674.8,es-social-retargeting-q2
DEAL-00667,Nordfit Equipment,2026-02-24,2026-03-21,Won,3868.23,es-sponsored-wholesale-q4
DEAL-00668,Nordfit Equipment,2026-02-25,2026-02-28,Won,508.97,es-search-brand-q2
DEAL-00669,Nordfit Equipment,2026-02-27,2026-04-25,Won,4701.13,
DEAL-00670,Nordfit Equipment,2026-02-28,2026-04-02,Won,3774.79,
DEAL-00671,Nordfit Equipment,2026-02-28,2026-03-15,Won,1909.95,instagram dm
DEAL-00672,Nordfit Equipment,2026-03-03,2026-03-25,Won,3536.49,unknown source
DEAL-00673,Nordfit Equipment,2026-03-04,,Qualified,1769.29,es-search-brand-q4
DEAL-00674,Nordfit Equipment,2026-03-06,2026-04-17,Won,4368.97,es-shopping-blackfriday-q4
DEAL-00675,Nordfit Equipment,2026-03-07,,New,4262.02,es-shopping-generic-q4
DEAL-00676,Nordfit Equipment,2026-03-07,,New,4169.55,facebook
DEAL-00677,Nordfit Equipment,2026-03-10,2026-04-20,Lost,3672.52,es-sponsored-wholesale-q1
DEAL-00678,Nordfit Equipment,2026-03-10,2026-04-07,Won,263.11,es-shopping-generic-q3
DEAL-00679,Nordfit Equipment,2026-03-10,,New,1390.75,
DEAL-00680,Nordfit Equipment,2026-03-13,2026-03-22,Won,2814.77,ES-SHOPPING-GENERIC-Q4 (COPY)
DEAL-00681,Nordfit Equipment,2026-03-13,2026-03-21,Lost,3746.98,ES-SHOPPING-BLACKFRIDAY-Q4 (COPY)
DEAL-00682,Nordfit Equipment,2026-03-14,2026-03-19,Won,4104.04,es-search-brand-q3
DEAL-00683,Nordfit Equipment,2026-03-15,2026-05-12,Won,4807.97,referral - ask client
DEAL-00684,Nordfit Equipment,2026-03-17,,New,4254.9,-
DEAL-00685,Nordfit Equipment,2026-03-17,,Qualified,4640.57,ES-SHOPPING-GENERIC-Q3 (COPY)
DEAL-00686,Nordfit Equipment,2026-03-19,2026-04-16,Won,2388.06,es-sponsored-wholesale-q4
DEAL-00687,Nordfit Equipment,2026-03-19,2026-04-18,Lost,1681.44,es-shopping-generic-q4
DEAL-00688,Nordfit Equipment,2026-03-20,2026-04-07,Lost,2474.63,google ad
DEAL-00689,Nordfit Equipment,2026-03-22,,Qualified,1215.65,google ad
DEAL-00690,Nordfit Equipment,2026-03-27,2026-04-25,Won,1003.37,instagram dm
DEAL-00691,Nordfit Equipment,2026-03-27,,Qualified,357.58,
DEAL-00692,Nordfit Equipment,2026-03-31,,New,2396.3,instagram dm
DEAL-00693,Nordfit Equipment,2026-04-04,2026-05-02,Lost,253.91,facebook
DEAL-00694,Nordfit Equipment,2026-04-05,2026-05-25,Lost,3024.69,
DEAL-00695,Nordfit Equipment,2026-04-13,,New,673.07,n/a
DEAL-00696,Nordfit Equipment,2026-04-17,,Qualified,367.14,es-sponsored-wholesale-q1
DEAL-00697,Nordfit Equipment,2026-04-17,2026-06-13,Won,1167.98,es-social-prospecting-q1
DEAL-00698,Nordfit Equipment,2026-04-18,2026-06-13,Won,1424.15,es-social-prospecting-q4
DEAL-00699,Nordfit Equipment,2026-04-19,2026-04-25,Lost,3275.5,es-shopping-generic-q4
DEAL-00700,Nordfit Equipment,2026-04-22,,Qualified,998.61,es-social-prospecting-q2
DEAL-00701,Nordfit Equipment,2026-04-23,2026-06-09,Won,1020.0,es-social-prospecting-q1
DEAL-00702,Nordfit Equipment,2026-04-25,2026-05-08,Won,644.97,es-social-januarysale-q1
DEAL-00703,Nordfit Equipment,2026-04-27,2026-05-22,Won,3657.55,es-social-retargeting-q2
DEAL-00704,Nordfit Equipment,2026-05-03,2026-05-13,Won,2614.69,es-social-retargeting-q2
DEAL-00705,Nordfit Equipment,2026-05-05,2026-06-26,Won,4474.61,es-search-brand-q4
DEAL-00706,Nordfit Equipment,2026-05-09,2026-06-18,Lost,4587.85,-
DEAL-00707,Nordfit Equipment,2026-05-11,2026-07-06,Won,2528.77,es-social-prospecting-q4
DEAL-00708,Nordfit Equipment,2026-05-12,2026-06-04,Lost,3287.9,Organic Search
DEAL-00709,Nordfit Equipment,2026-05-14,2026-07-08,Won,3207.89,es-sponsored-wholesale-q1
DEAL-00710,Nordfit Equipment,2026-05-16,2026-05-21,Lost,680.43,es search brand q2??
DEAL-00711,Nordfit Equipment,2026-05-16,2026-06-03,Lost,3087.01,es-social-retargeting-q1
DEAL-00712,Nordfit Equipment,2026-05-19,,Qualified,2578.61,
DEAL-00713,Nordfit Equipment,2026-05-23,2026-07-10,Won,3260.22,ES-SPONSORED-WHOLESALE-Q3 (COPY)
DEAL-00714,Nordfit Equipment,2026-05-24,2026-07-22,Won,1121.26,es-social-retargeting-q2
DEAL-00715,Nordfit Equipment,2026-05-28,2026-06-19,Lost,4523.6,walk-in
DEAL-00716,Nordfit Equipment,2026-05-29,2026-07-02,Won,3982.62,-
DEAL-00717,Nordfit Equipment,2026-05-29,2026-07-12,Won,4290.81,es-social-retargeting-q4
DEAL-00718,Nordfit Equipment,2026-05-29,2026-07-14,Won,2942.79,es-social-retargeting-q1
DEAL-00719,Nordfit Equipment,2026-05-29,,New,3830.32,es-search-brand-q3
DEAL-00720,Nordfit Equipment,2026-05-30,2026-07-03,Won,4730.77,TBD
DEAL-00721,Nordfit Equipment,2026-06-02,2026-06-08,Won,628.76,es social prospecting q4??
DEAL-00722,Nordfit Equipment,2026-06-02,2026-07-08,Lost,1705.01,
DEAL-00723,Nordfit Equipment,2026-06-04,2026-06-23,Lost,1944.51,es-social-retargeting-q4
DEAL-00724,Nordfit Equipment,2026-06-06,,Qualified,4872.79,es-shopping-j
DEAL-00725,Nordfit Equipment,2026-06-08,2026-07-13,Won,3248.05,
DEAL-00726,Nordfit Equipment,2026-06-10,2026-06-25,Won,2764.03,es-social-retargeting-q2
DEAL-00727,Nordfit Equipment,2026-06-20,,New,362.9,
DEAL-00728,Nordfit Equipment,2026-06-21,2026-06-26,Lost,3363.19,
DEAL-00729,Nordfit Equipment,2026-06-25,,Qualified,4794.61,es-social-retargeting-q2
DEAL-00730,Nordfit Equipment,2026-06-26,2026-07-29,Lost,4532.09,GYM_PROMO_OLD
DEAL-00731,Nordfit Equipment,2026-06-27,,New,2462.72,
DEAL-00732,Nordfit Equipment,2026-06-28,2026-07-09,Lost,3369.09,referral - ask client
DEAL-00733,Nordfit Equipment,2026-07-01,2026-07-15,Lost,4793.54,es-social-blackfriday-q4
DEAL-00734,Nordfit Equipment,2026-07-03,,Qualified,3670.06,es-social-retargeting-q2
DEAL-00735,Nordfit Equipment,2026-07-03,,New,2160.73,es-shopping-generic-q2
DEAL-00736,Nordfit Equipment,2026-07-04,2026-07-20,Won,2879.45,es-sponsored-wholesale-q4
DEAL-00737,Nordfit Equipment,2026-07-05,2026-07-23,Lost,1642.6,
DEAL-00738,Nordfit Equipment,2026-07-05,2026-07-27,Won,465.76,es-social-prospecting-q1
DEAL-00739,Nordfit Equipment,2026-07-07,2026-07-19,Won,3769.2,es-shopping-generic-q4
DEAL-00740,Nordfit Equipment,2026-07-07,2026-07-19,Won,4997.73,es-search-brand-q4
DEAL-00741,Nordfit Equipment,2026-07-08,2026-07-30,Won,1771.38,es-shopping-blackfriday-q4
DEAL-00742,Nordfit Equipment,2026-07-09,2026-07-13,Won,820.28,es-social-januarysale-q1
DEAL-00743,Nordfit Equipment,2026-07-10,2026-07-20,Won,3651.82,es-social-prospecting-q2
DEAL-00744,Nordfit Equipment,2026-07-11,,Qualified,492.72,es-social-prospecting-q3
DEAL-00745,Nordfit Equipment,2026-07-12,2026-07-26,Lost,2375.35,es-search-brand-q4
DEAL-00746,Nordfit Equipment,2026-07-18,,New,737.33,es-social-blackfriday-q4
DEAL-00747,Nordfit Equipment,2026-07-21,,Qualified,815.93,
DEAL-00748,Nordfit Equipment,2026-07-25,,Qualified,3830.91,
DEAL-00749,Nordfit Equipment,2026-07-31,,Qualified,4549.55,es-social-prospecting-q2
DEAL-00750,Clinica Vantia,2025-02-02,,Qualified,2380.82,Prospecting Social ES Q1
DEAL-00751,Clinica Vantia,2025-02-05,,New,534.65,LeadGen Search ES Q1
DEAL-00752,Clinica Vantia,2025-02-07,2025-03-28,Won,3807.54,
DEAL-00753,Clinica Vantia,2025-02-10,2025-04-03,Won,3171.13,Partnerships Sponsored ES Q1
DEAL-00754,Clinica Vantia,2025-02-14,,New,1033.13,Prospecting Social ES Q1
DEAL-00755,Clinica Vantia,2025-02-14,2025-03-28,Lost,2539.7,LeadGen Search ES Q1
DEAL-00756,Clinica Vantia,2025-02-14,2025-03-07,Won,2794.75,
DEAL-00757,Clinica Vantia,2025-02-23,,New,3033.41,Organic Search
DEAL-00758,Clinica Vantia,2025-02-24,2025-03-08,Won,1143.07,Organic Search
DEAL-00759,Clinica Vantia,2025-02-28,2025-03-26,Won,2543.76,-
DEAL-00760,Clinica Vantia,2025-03-05,2025-04-27,Won,1880.66,
DEAL-00761,Clinica Vantia,2025-03-06,2025-04-19,Won,2707.8,Partnerships Sponsored ES Q1
DEAL-00762,Clinica Vantia,2025-03-08,2025-03-19,Lost,704.84,Prospecting Social ES Q1
DEAL-00763,Clinica Vantia,2025-03-08,2025-04-15,Won,2091.83,
DEAL-00764,Clinica Vantia,2025-03-21,2025-05-02,Won,1365.6,
DEAL-00765,Clinica Vantia,2025-03-25,2025-04-14,Won,988.12,LeadGen Se
DEAL-00766,Clinica Vantia,2025-03-26,2025-04-25,Won,1100.71,Organic Search
DEAL-00767,Clinica Vantia,2025-04-02,,Qualified,1892.26,Partnerships Sponsored ES Q1
DEAL-00768,Clinica Vantia,2025-04-02,2025-04-14,Lost,731.7,Partnerships S
DEAL-00769,Clinica Vantia,2025-04-03,,New,2563.4,Prospecting Social ES Q1
DEAL-00770,Clinica Vantia,2025-04-05,2025-04-12,Lost,3781.53,PROSPECTING SOCIAL ES Q1 (COPY)
DEAL-00771,Clinica Vantia,2025-04-14,2025-05-23,Won,1812.12,Organic Search
DEAL-00772,Clinica Vantia,2025-04-15,2025-05-17,Lost,453.56,Brand Search ES Q2
DEAL-00773,Clinica Vantia,2025-04-18,2025-06-11,Won,2361.9,n/a
DEAL-00774,Clinica Vantia,2025-04-20,2025-05-16,Lost,2917.97,leadgen search es q2??
DEAL-00775,Clinica Vantia,2025-04-22,2025-04-30,Lost,3115.31,Brand Search ES Q1
DEAL-00776,Clinica Vantia,2025-04-27,2025-05-21,Won,820.1,
DEAL-00777,Clinica Vantia,2025-05-01,2025-06-06,Won,2743.74,Brand Search ES Q1
DEAL-00778,Clinica Vantia,2025-05-02,2025-06-18,Lost,2258.9,RETARGETING SOCIAL ES Q1 (COPY)
DEAL-00779,Clinica Vantia,2025-05-05,2025-05-21,Won,2400.51,Brand Search ES Q1
DEAL-00780,Clinica Vantia,2025-05-10,2025-06-02,Won,623.4,Brand Search ES Q1
DEAL-00781,Clinica Vantia,2025-05-11,,Qualified,563.48,n/a
DEAL-00782,Clinica Vantia,2025-05-13,,New,1109.83,Brand Search ES Q2
DEAL-00783,Clinica Vantia,2025-05-15,2025-06-26,Won,1535.46,Prospecting Social ES Q1
DEAL-00784,Clinica Vantia,2025-05-25,2025-07-17,Lost,2221.41,LEADGEN SEARCH ES Q1 (COPY)
DEAL-00785,Clinica Vantia,2025-05-26,2025-06-22,Lost,3143.02,Organic Search
DEAL-00786,Clinica Vantia,2025-05-27,2025-07-20,Won,1255.83,Organic Search
DEAL-00787,Clinica Vantia,2025-05-28,,Qualified,1533.8,
DEAL-00788,Clinica Vantia,2025-05-28,2025-06-29,Lost,831.78,Brand Search ES Q2
DEAL-00789,Clinica Vantia,2025-06-02,,New,3977.34,Partnerships Sponsored ES Q1
DEAL-00790,Clinica Vantia,2025-06-06,2025-06-13,Lost,3744.92,Prospecting Social ES Q1
DEAL-00791,Clinica Vantia,2025-06-11,2025-08-09,Lost,1163.08,Brand Search ES Q2
DEAL-00792,Clinica Vantia,2025-06-12,2025-07-07,Lost,1631.92,Partnerships Sponsored ES Q2
DEAL-00793,Clinica Vantia,2025-06-13,2025-08-06,Won,1552.1,Prospecting Social ES Q1
DEAL-00794,Clinica Vantia,2025-06-14,2025-08-03,Won,1565.97,LeadGen Search ES Q2
DEAL-00795,Clinica Vantia,2025-06-15,2025-06-18,Won,2513.52,RETARGETING SOCIAL ES Q1 (COPY)
DEAL-00796,Clinica Vantia,2025-06-23,2025-07-25,Won,2391.05,Brand Search ES Q1
DEAL-00797,Clinica Vantia,2025-06-25,2025-07-19,Lost,3110.85,Partnerships Sponsored ES Q1
DEAL-00798,Clinica Vantia,2025-06-25,2025-08-06,Won,3023.03,BRAND SEARCH ES Q1 (COPY)
DEAL-00799,Clinica Vantia,2025-06-30,2025-07-28,Lost,2408.41,Retargeting Social ES Q2
DEAL-00800,Clinica Vantia,2025-07-09,,Qualified,2988.46,Prospecting Social ES Q3
DEAL-00801,Clinica Vantia,2025-07-17,2025-08-10,Lost,1277.47,Prospecting Social ES Q3
DEAL-00802,Clinica Vantia,2025-07-23,,New,2003.18,Partnerships Sponsored ES Q3
DEAL-00803,Clinica Vantia,2025-07-24,2025-09-06,Lost,2646.2,LEADGEN SEARCH ES Q2 (COPY)
DEAL-00804,Clinica Vantia,2025-07-25,2025-09-06,Won,822.03,
DEAL-00805,Clinica Vantia,2025-07-27,,New,599.71,-
DEAL-00806,Clinica Vantia,2025-07-28,2025-08-31,Won,3037.66,Partnerships Sponsored ES Q1
DEAL-00807,Clinica Vantia,2025-08-04,2025-09-03,Lost,3003.94,
DEAL-00808,Clinica Vantia,2025-08-05,2025-09-04,Won,1318.27,Brand Search ES Q3
DEAL-00809,Clinica Vantia,2025-08-07,2025-09-01,Won,2204.61,LeadGen Search ES Q1
DEAL-00810,Clinica Vantia,2025-08-09,2025-10-07,Won,3155.9,Organic Search
DEAL-00811,Clinica Vantia,2025-08-14,,Qualified,3233.83,Partnerships Sponsored ES Q1
DEAL-00812,Clinica Vantia,2025-08-15,,New,3190.54,Partnerships Sponsored ES Q2
DEAL-00813,Clinica Vantia,2025-08-17,2025-09-27,Won,1549.56,
DEAL-00814,Clinica Vantia,2025-08-18,2025-10-15,Won,3935.76,Prospecting Social ES Q3
DEAL-00815,Clinica Vantia,2025-08-22,2025-09-03,Won,3898.54,Prospecting Social ES Q1
DEAL-00816,Clinica Vantia,2025-08-23,2025-09-27,Won,2554.4,
DEAL-00817,Clinica Vantia,2025-08-25,,Qualified,992.42,google ad
DEAL-00818,Clinica Vantia,2025-08-29,2025-09-24,Lost,3785.88,LeadGen Search ES Q1
DEAL-00819,Clinica Vantia,2025-08-29,2025-09-15,Lost,3128.91,Prospecting Social ES Q1
DEAL-00820,Clinica Vantia,2025-09-10,2025-10-18,Won,528.2,LeadGen Search ES Q3
DEAL-00821,Clinica Vantia,2025-09-14,2025-10-01,Lost,1032.88,Retargeting Social ES Q1
DEAL-00822,Clinica Vantia,2025-09-15,2025-10-14,Won,3514.5,Brand Search ES Q2
DEAL-00823,Clinica Vantia,2025-09-17,2025-10-06,Lost,2255.25,LeadGen Search ES Q3
DEAL-00824,Clinica Vantia,2025-09-19,2025-11-04,Won,422.84,referral - ask client
DEAL-00825,Clinica Vantia,2025-09-19,2025-10-15,Won,2786.32,
DEAL-00826,Clinica Vantia,2025-09-21,2025-10-16,Won,1896.28,
DEAL-00827,Clinica Vantia,2025-09-21,2025-10-13,Won,3161.44,walk-in
DEAL-00828,Clinica Vantia,2025-09-24,,Qualified,3869.22,google ad
DEAL-00829,Clinica Vantia,2025-09-27,2025-11-20,Won,741.69,Retargeting Social ES Q3
DEAL-00830,Clinica Vantia,2025-09-30,2025-10-21,Won,1289.55,
DEAL-00831,Clinica Vantia,2025-09-30,2025-10-13,Won,1710.38,Organic Search
DEAL-00832,Clinica Vantia,2025-10-03,2025-11-25,Won,708.5,Partnerships S
DEAL-00833,Clinica Vantia,2025-10-07,2025-11-24,Lost,3052.99,Partnerships Sponsored ES Q1
DEAL-00834,Clinica Vantia,2025-10-09,2025-11-03,Won,3302.54,PROSPECTING SOCIAL ES Q2 (COPY)
DEAL-00835,Clinica Vantia,2025-10-14,,New,946.03,
DEAL-00836,Clinica Vantia,2025-10-15,2025-10-25,Won,763.22,Partnerships Sponsored ES Q4
DEAL-00837,Clinica Vantia,2025-10-16,2025-11-21,Lost,1243.07,Partnerships Sponsored ES Q3
DEAL-00838,Clinica Vantia,2025-10-17,2025-11-06,Lost,2853.85,
DEAL-00839,Clinica Vantia,2025-10-17,2025-11-16,Won,2443.5,LeadGen Search ES Q1
DEAL-00840,Clinica Vantia,2025-10-22,2025-11-06,Won,2834.17,
DEAL-00841,Clinica Vantia,2025-10-30,2025-12-24,Won,2089.25,n/a
DEAL-00842,Clinica Vantia,2025-10-31,2025-11-16,Won,3560.92,
DEAL-00843,Clinica Vantia,2025-10-31,2025-11-29,Won,1380.69,Retargeting Social ES Q2
DEAL-00844,Clinica Vantia,2025-11-09,2025-12-27,Won,2056.75,Retargeting Social ES Q4
DEAL-00845,Clinica Vantia,2025-11-12,2025-11-27,Won,2683.89,LeadGen Search ES Q3
DEAL-00846,Clinica Vantia,2025-11-18,,New,2513.89,Prospecting Social ES Q2
DEAL-00847,Clinica Vantia,2025-11-21,,New,1509.8,Partnerships Sponsored ES Q2
DEAL-00848,Clinica Vantia,2025-11-23,,Qualified,3247.66,LeadGen Search ES Q1
DEAL-00849,Clinica Vantia,2025-11-25,2026-01-16,Lost,3598.91,LeadGen Search ES Q1
DEAL-00850,Clinica Vantia,2025-11-25,,Qualified,3997.09,
DEAL-00851,Clinica Vantia,2025-11-27,2026-01-05,Lost,1297.22,Partnerships Sponsored ES Q2
DEAL-00852,Clinica Vantia,2025-11-28,,Qualified,2571.85,Retargeting Social ES Q3
DEAL-00853,Clinica Vantia,2025-12-03,2025-12-11,Lost,3217.97,
DEAL-00854,Clinica Vantia,2025-12-10,,Qualified,3763.48,LeadGen Search ES Q4
DEAL-00855,Clinica Vantia,2025-12-13,,New,882.29,Retargeting Social ES Q2
DEAL-00856,Clinica Vantia,2025-12-15,,New,444.37,
